congress,chamber,district_code,state_abbrev,party_code,bioname,nominate_dim1
108,Senate,0.0,MN,200,"COLEMAN, Norm",0.185
108,Senate,0.0,MS,200,"COCHRAN, William Thad",0.287
108,Senate,0.0,MS,200,"LOTT, Chester Trent",0.39
108,Senate,0.0,MO,200,"BOND, Christopher Samuel (Kit)",0.31
108,Senate,0.0,MO,200,"TALENT, James Matthes",0.364
108,Senate,0.0,MT,100,"BAUCUS, Max Sieben",-0.212
108,Senate,0.0,MT,200,"BURNS, Conrad",0.361
108,Senate,0.0,NE,100,"NELSON, Earl Benjamin (Ben)",-0.03
108,Senate,0.0,NE,200,"HAGEL, Charles Timothy (Chuck)",0.344
108,Senate,0.0,NV,100,"REID, Harry",-0.276
108,Senate,0.0,NV,200,"ENSIGN, John Eric",0.508
108,Senate,0.0,NH,200,"GREGG, Judd Alan",0.429
108,Senate,0.0,NH,200,"SUNUNU, John E.",0.473
108,Senate,0.0,NJ,100,"LAUTENBERG, Frank Raleigh",-0.382
108,Senate,0.0,NJ,100,"CORZINE, Jon Stevens",-0.446
108,Senate,0.0,NM,200,"DOMENICI, Pete Vichi",0.257
108,Senate,0.0,NM,100,"BINGAMAN, Jesse Francis, Jr. (Jeff)",-0.266
108,Senate,0.0,NY,100,"SCHUMER, Charles Ellis (Chuck)",-0.359
108,Senate,0.0,NY,100,"CLINTON, Hillary Rodham",-0.36700000000000005
108,Senate,0.0,NC,200,"DOLE, Elizabeth Hanford",0.363
108,Senate,0.0,NC,100,"EDWARDS, John",-0.29100000000000004
108,Senate,0.0,ND,100,"DORGAN, Byron Leslie",-0.267
108,Senate,0.0,ND,100,"CONRAD, Kent",-0.29600000000000004
108,Senate,0.0,OH,200,"DeWINE, Michael",0.289
108,Senate,0.0,OH,200,"VOINOVICH, George Victor",0.239
108,Senate,0.0,OK,200,"NICKLES, Donald Lee",0.52
108,Senate,0.0,OK,200,"INHOFE, James Mountain",0.555
108,Senate,0.0,OR,100,"WYDEN, Ronald Lee",-0.33
108,Senate,0.0,OR,200,"SMITH, Gordon Harold",0.192
108,Senate,0.0,PA,200,"SPECTER, Arlen",0.068
108,Senate,0.0,PA,200,"SANTORUM, Richard John (Rick)",0.33799999999999997
108,Senate,0.0,RI,100,"REED, John F. (Jack)",-0.36700000000000005
108,Senate,0.0,RI,200,"CHAFEE, Lincoln Davenport",0.003
108,Senate,0.0,SC,100,"HOLLINGS, Ernest Frederick",-0.293
108,Senate,0.0,SC,200,"GRAHAM, Lindsey O.",0.39399999999999996
108,Senate,0.0,SD,100,"DASCHLE, Thomas Andrew",-0.303
108,Senate,0.0,SD,100,"JOHNSON, Timothy Peter (Tim)",-0.25
108,Senate,0.0,TN,200,"ALEXANDER, Lamar",0.324
108,Senate,0.0,TN,200,"FRIST, William H.",0.366
108,Senate,0.0,TX,200,"CORNYN, John",0.48
108,Senate,0.0,TX,200,"HUTCHISON, Kathryn Ann Bailey (Kay)",0.35600000000000004
108,Senate,0.0,UT,200,"HATCH, Orrin Grant",0.382
108,Senate,0.0,UT,200,"BENNETT, Robert",0.331
108,Senate,0.0,VT,100,"LEAHY, Patrick Joseph",-0.36
108,Senate,0.0,VT,328,"JEFFORDS, James Merrill",-0.27699999999999997
108,Senate,0.0,VA,200,"WARNER, John William",0.262
108,Senate,0.0,VA,200,"ALLEN, George",0.409
108,Senate,0.0,WA,100,"CANTWELL, Maria E.",-0.305
108,Senate,0.0,WA,100,"MURRAY, Patty",-0.35200000000000004
108,Senate,0.0,WV,100,"BYRD, Robert Carlyle",-0.309
108,Senate,0.0,WV,100,"ROCKEFELLER, John Davison IV (Jay)",-0.326
108,Senate,0.0,WI,100,"KOHL, Herbert H.",-0.256
108,Senate,0.0,WI,100,"FEINGOLD, Russell Dana",-0.308
108,Senate,0.0,WY,200,"THOMAS, Craig Lyle",0.446
108,Senate,0.0,WY,200,"ENZI, Michael B.",0.545
109,House,1.0,AL,200,"BONNER, Jr., Josiah Robins (Jo)",0.36700000000000005
109,House,3.0,AL,200,"ROGERS, Mike Dennis",0.359
109,House,7.0,AL,100,"DAVIS, Artur",-0.27
109,House,5.0,AL,100,"CRAMER, Robert E. (Bud), Jr.",-0.132
109,House,2.0,AL,200,"EVERETT, Robert Terry",0.414
109,House,6.0,AL,200,"BACHUS, Spencer T., III",0.387
109,House,4.0,AL,200,"ADERHOLT, Robert",0.375
109,House,1.0,AK,200,"YOUNG, Donald Edwin",0.284
109,House,8.0,AZ,200,"KOLBE, James Thomas",0.35100000000000003
109,House,6.0,AZ,200,"FLAKE, Jeff",0.855
109,House,1.0,AZ,200,"RENZI, Rick",0.265
109,House,2.0,AZ,200,"FRANKS, Trent",0.7490000000000001
109,House,7.0,AZ,100,"GRIJALVA, Raúl M.",-0.598
109,House,4.0,AZ,100,"PASTOR, Ed",-0.42100000000000004
109,House,3.0,AZ,200,"SHADEGG, John B.",0.7490000000000001
109,House,5.0,AZ,200,"HAYWORTH, John D., Jr.",0.5589999999999999
109,House,3.0,AR,200,"BOOZMAN, John",0.414
109,House,4.0,AR,100,"ROSS, Michael Avery",-0.201
109,House,1.0,AR,100,"BERRY, Robert Marion",-0.293
109,House,2.0,AR,100,"SNYDER, Victor F.",-0.268
109,House,13.0,CA,100,"STARK, Fortney Hillman (Pete), Jr.",-0.631
109,House,7.0,CA,100,"MILLER, George",-0.552
109,House,30.0,CA,100,"WAXMAN, Henry Arnold",-0.473
109,House,41.0,CA,200,"LEWIS, Charles Jeremy (Jerry)",0.348
109,House,3.0,CA,200,"LUNGREN, Daniel Edward",0.49700000000000005
109,House,22.0,CA,200,"THOMAS, William Marshall",0.371
109,House,26.0,CA,200,"DREIER, David Timothy",0.478
109,House,52.0,CA,200,"HUNTER, Duncan Lee",0.47
109,House,12.0,CA,100,"LANTOS, Thomas Peter",-0.376
109,House,28.0,CA,100,"BERMAN, Howard Lawrence",-0.40399999999999997
109,House,24.0,CA,200,"GALLEGLY, Elton W.",0.402
109,House,2.0,CA,200,"HERGER, Walter William (Wally)",0.551
109,House,8.0,CA,100,"PELOSI, Nancy",-0.49
109,House,48.0,CA,200,"COX, Charles Christopher",0.54
109,House,46.0,CA,200,"ROHRABACHER, Dana",0.626
109,House,15.0,CA,100,"HONDA, Mike",-0.529
109,House,29.0,CA,100,"SCHIFF, Adam",-0.35
109,House,32.0,CA,100,"SOLIS, Hilda L.",-0.508
109,House,33.0,CA,100,"WATSON, Diane Edith",-0.531
109,House,49.0,CA,200,"ISSA, Darrell",0.501
109,House,53.0,CA,100,"DAVIS, Susan A.",-0.34299999999999997
109,House,18.0,CA,100,"CARDOZA, Dennis A.",-0.262
109,House,21.0,CA,200,"NUNES, Devin",0.45
109,House,39.0,CA,100,"SÁNCHEZ, Linda T.",-0.508
109,House,20.0,CA,100,"COSTA, Jim",-0.192
109,House,5.0,CA,100,"MATSUI, Doris",-0.434
109,House,48.0,CA,200,"CAMPBELL, John (of California)",0.748
109,House,4.0,CA,200,"DOOLITTLE, John Taylor",0.519
109,House,35.0,CA,100,"WATERS, Maxine",-0.653
109,House,50.0,CA,200,"CUNNINGHAM, Randall (Duke)",0.41100000000000003
109,House,6.0,CA,100,"WOOLSEY, Lynn C.",-0.556
109,House,11.0,CA,200,"POMBO, Richard William",0.461
109,House,14.0,CA,100,"ESHOO, Anna Georges",-0.381
109,House,17.0,CA,100,"FARR, Sam",-0.455
109,House,25.0,CA,200,"McKEON, Howard P. (Buck)",0.396
109,House,31.0,CA,100,"BECERRA, Xavier",-0.512
109,House,34.0,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
109,House,36.0,CA,100,"HARMAN, Jane L.",-0.262
109,House,40.0,CA,200,"ROYCE, Edward Randall",0.657
109,House,44.0,CA,200,"CALVERT, Ken",0.35
109,House,51.0,CA,100,"FILNER, Bob",-0.652
109,House,16.0,CA,100,"LOFGREN, Zoe",-0.402
109,House,19.0,CA,200,"RADANOVICH, George P.",0.484
109,House,50.0,CA,200,"BILBRAY, Brian P.",0.392
109,House,37.0,CA,100,"MILLENDER-McDONALD, Juanita",-0.43799999999999994
109,House,10.0,CA,100,"TAUSCHER, Ellen O'Kane",-0.308
109,House,27.0,CA,100,"SHERMAN, Brad",-0.342
109,House,47.0,CA,100,"SANCHEZ, Loretta",-0.36700000000000005
109,House,23.0,CA,100,"CAPPS, Lois",-0.389
109,House,45.0,CA,200,"BONO, Mary",0.353
109,House,9.0,CA,100,"LEE, Barbara",-0.682
109,House,1.0,CA,100,"THOMPSON, Michael",-0.395
109,House,38.0,CA,100,"NAPOLITANO, Grace Flores",-0.44799999999999995
109,House,42.0,CA,200,"MILLER, Gary G.",0.478
109,House,43.0,CA,100,"BACA, Joe",-0.349
109,House,5.0,CO,200,"HEFLEY, Joel M.",0.591
109,House,4.0,CO,200,"MUSGRAVE, Marilyn N",0.565
109,House,7.0,CO,200,"BEAUPREZ, Bob",0.523
109,House,3.0,CO,100,"SALAZAR, John",-0.27699999999999997
109,House,1.0,CO,100,"DeGETTE, Diana",-0.431
109,House,2.0,CO,100,"UDALL, Mark",-0.353
109,House,6.0,CO,200,"TANCREDO, Thomas G.",0.75
109,House,5.0,CT,200,"JOHNSON, Nancy Lee",0.122
109,House,4.0,CT,200,"SHAYS, Christopher H.",0.129
109,House,2.0,CT,200,"SIMMONS, Robert (Rob)",0.171
109,House,3.0,CT,100,"DeLAURO, Rosa L.",-0.415
109,House,1.0,CT,100,"LARSON, John B.",-0.397
109,House,1.0,DE,200,"CASTLE, Michael Newbold",0.22899999999999998
109,House,10.0,FL,200,"YOUNG, Charles William (Bill)",0.325
109,House,22.0,FL,200,"SHAW, Eugene Clay, Jr.",0.3
109,House,9.0,FL,200,"BILIRAKIS, Michael",0.382
109,House,6.0,FL,200,"STEARNS, Clifford Bundy",0.5539999999999999
109,House,18.0,FL,200,"ROS-LEHTINEN, Ileana",0.244
109,House,1.0,FL,200,"MILLER, Jefferson B. (Jeff)",0.633
109,House,4.0,FL,200,"CRENSHAW, Ander",0.33299999999999996
109,House,8.0,FL,200,"KELLER, Richard (Ric)",0.45799999999999996
109,House,12.0,FL,200,"PUTNAM, Adam",0.414
109,House,5.0,FL,200,"BROWN-WAITE, Virginia (Ginny)",0.36
109,House,13.0,FL,200,"HARRIS, Katherine",0.452
109,House,24.0,FL,200,"FEENEY, Tom",0.6409999999999999
109,House,25.0,FL,200,"DIAZ-BALART, Mario",0.281
109,House,17.0,FL,100,"MEEK, Kendrick B.",-0.363
109,House,14.0,FL,200,"MACK, Connie, IV",0.601
109,House,20.0,FL,100,"WASSERMAN SCHULTZ, Debbie",-0.42
109,House,3.0,FL,100,"BROWN, Corrine",-0.429
109,House,7.0,FL,200,"MICA, John L.",0.45299999999999996
109,House,21.0,FL,200,"DIAZ-BALART, Lincoln",0.243
109,House,23.0,FL,100,"HASTINGS, Alcee Lamar",-0.564
109,House,15.0,FL,200,"WELDON, David Joseph",0.47100000000000003
109,House,16.0,FL,200,"FOLEY, Mark A.",0.311
109,House,2.0,FL,100,"BOYD, F. Allen, Jr.",-0.18100000000000002
109,House,11.0,FL,100,"DAVIS, Jim",-0.278
109,House,19.0,FL,100,"WEXLER, Robert",-0.392
109,House,5.0,GA,100,"LEWIS, John R.",-0.589
109,House,3.0,GA,100,"MARSHALL, Jim",-0.11900000000000001
109,House,11.0,GA,200,"GINGREY, Phil",0.561
109,House,13.0,GA,100,"SCOTT, David",-0.302
109,House,6.0,GA,200,"PRICE, Tom",0.644
109,House,8.0,GA,200,"WESTMORELAND, Lynn A.",0.672
109,House,12.0,GA,100,"BARROW, John",-0.11900000000000001
109,House,1.0,GA,200,"KINGSTON, Jack",0.54
109,House,2.0,GA,100,"BISHOP, Sanford Dixon, Jr.",-0.28300000000000003
109,House,7.0,GA,200,"LINDER, John Elmer",0.5589999999999999
109,House,4.0,GA,100,"McKINNEY, Cynthia Ann",-0.5329999999999999
109,House,9.0,GA,200,"NORWOOD, Charles W., Jr.",0.5329999999999999
109,House,10.0,GA,200,"DEAL, John Nathan",0.581
109,House,1.0,HI,100,"ABERCROMBIE, Neil",-0.43200000000000005
109,House,2.0,HI,100,"CASE, Ed",-0.196
109,House,1.0,ID,200,"OTTER, C. L. (Butch)",0.6920000000000001
109,House,2.0,ID,200,"SIMPSON, Michael K.",0.29600000000000004
109,House,6.0,IL,200,"HYDE, Henry John",0.312
109,House,17.0,IL,100,"EVANS, Lane Allen",-0.45399999999999996
109,House,14.0,IL,200,"HASTERT, John Dennis",0.44299999999999995
109,House,12.0,IL,100,"COSTELLO, Jerry Francis",-0.317
109,House,10.0,IL,200,"KIRK, Mark Steven",0.27399999999999997
109,House,15.0,IL,200,"JOHNSON, Timothy V.",0.264
109,House,5.0,IL,100,"EMANUEL, Rahm",-0.37200000000000005
109,House,3.0,IL,100,"LIPINSKI, Daniel",-0.22699999999999998
109,House,8.0,IL,100,"BEAN, Melissa L.",-0.155
109,House,1.0,IL,100,"RUSH, Bobby L.",-0.479
109,House,4.0,IL,100,"GUTIÉRREZ, Luis V.",-0.48700000000000004
109,House,16.0,IL,200,"MANZULLO, Donald A.",0.51
109,House,11.0,IL,200,"WELLER, Gerald C. (Jerry)",0.28800000000000003
109,House,18.0,IL,200,"LaHOOD, Ray H.",0.24600000000000002
109,House,2.0,IL,100,"JACKSON, Jesse L., Jr.",-0.5379999999999999
109,House,7.0,IL,100,"DAVIS, Danny K.",-0.486
109,House,19.0,IL,200,"SHIMKUS, John M.",0.375
109,House,9.0,IL,100,"SCHAKOWSKY, Janice D.",-0.606
109,House,13.0,IL,200,"BIGGERT, Judy Borg",0.32299999999999995
109,House,5.0,IN,200,"BURTON, Danny Lee",0.585
109,House,1.0,IN,100,"VISCLOSKY, Peter",-0.402
109,House,6.0,IN,200,"PENCE, Mike",0.655
109,House,2.0,IN,200,"CHOCOLA, Chris",0.573
109,House,9.0,IN,200,"SODREL, Michael E.",0.42200000000000004
109,House,4.0,IN,200,"BUYER, Stephen Earle",0.435
109,House,3.0,IN,200,"SOUDER, Mark Edward",0.435
109,House,8.0,IN,200,"HOSTETTLER, John Nathan",0.705
109,House,7.0,IN,100,"CARSON, Julia May",-0.46399999999999997
109,House,2.0,IA,200,"LEACH, James Albert Smith",0.141
109,House,5.0,IA,200,"KING, Steve",0.613
109,House,1.0,IA,200,"NUSSLE, James Allen",0.41700000000000004
109,House,4.0,IA,200,"LATHAM, Thomas",0.302
109,House,3.0,IA,100,"BOSWELL, Leonard L.",-0.23800000000000002
109,House,4.0,KS,200,"TIAHRT, Todd",0.449
109,House,1.0,KS,200,"MORAN, Jerry",0.415
109,House,2.0,KS,200,"RYUN, Jim",0.547
109,House,3.0,KS,100,"MOORE, Dennis",-0.267
109,House,5.0,KY,200,"ROGERS, Harold Dallas (Hal)",0.33799999999999997
109,House,6.0,KY,100,"CHANDLER, A. B. (Ben)",-0.23199999999999998
109,House,4.0,KY,200,"DAVIS, Geoffrey C. (Geoff)",0.39799999999999996
109,House,2.0,KY,200,"LEWIS, Ron",0.418
109,House,1.0,KY,200,"WHITFIELD, Wayne Edward (Ed)",0.303
109,House,3.0,KY,200,"NORTHUP, Anne Meagher",0.335
109,House,6.0,LA,200,"BAKER, Richard Hugh",0.423
109,House,4.0,LA,200,"McCRERY, James O., III",0.36200000000000004
109,House,1.0,LA,200,"JINDAL, Bobby",0.38799999999999996
109,House,3.0,LA,100,"MELANCON, Charles J.",-0.17800000000000002
109,House,7.0,LA,200,"BOUSTANY, Charles W.",0.392
109,House,2.0,LA,100,"JEFFERSON, William Jennings",-0.424
109,House,5.0,LA,200,"ALEXANDER, Rodney",0.331
109,House,2.0,ME,100,"MICHAUD, Michael H.",-0.28300000000000003
109,House,1.0,ME,100,"ALLEN, Thomas H.",-0.4
109,House,5.0,MD,100,"HOYER, Steny Hamilton",-0.38
109,House,3.0,MD,100,"CARDIN, Benjamin Louis",-0.319
109,House,2.0,MD,100,"RUPPERSBERGER, C. A. (Dutch)",-0.295
109,House,8.0,MD,100,"VAN HOLLEN, Christopher",-0.391
109,House,1.0,MD,200,"GILCHREST, Wayne Thomas",0.204
109,House,4.0,MD,100,"WYNN, Albert Russell",-0.38
109,House,6.0,MD,200,"BARTLETT, Roscoe Gardner",0.493
109,House,7.0,MD,100,"CUMMINGS, Elijah Eugene",-0.43799999999999994
109,House,7.0,MA,100,"MARKEY, Edward John",-0.513
109,House,4.0,MA,100,"FRANK, Barney",-0.499
109,House,2.0,MA,100,"NEAL, Richard Edmund",-0.41700000000000004
109,House,9.0,MA,100,"LYNCH, Stephen F.",-0.35
109,House,1.0,MA,100,"OLVER, John Walter",-0.5770000000000001
109,House,5.0,MA,100,"MEEHAN, Martin Thomas",-0.39
109,House,3.0,MA,100,"McGOVERN, James P.",-0.539
109,House,6.0,MA,100,"TIERNEY, John F.",-0.488
109,House,10.0,MA,100,"DELAHUNT, Bill",-0.495
109,House,8.0,MA,100,"CAPUANO, Michael Everett",-0.58
109,House,15.0,MI,100,"DINGELL, John David, Jr.",-0.44799999999999995
109,House,14.0,MI,100,"CONYERS, John, Jr.",-0.6579999999999999
109,House,5.0,MI,100,"KILDEE, Dale Edward",-0.385
109,House,12.0,MI,100,"LEVIN, Sander Martin",-0.379
109,House,6.0,MI,200,"UPTON, Frederick Stephen",0.33
109,House,8.0,MI,200,"ROGERS, Mike",0.4
109,House,10.0,MI,200,"MILLER, Candice S.",0.34299999999999997
109,House,11.0,MI,200,"McCOTTER, Thaddeus George",0.335
109,House,7.0,MI,200,"SCHWARZ, John J. H. (Joe)",0.249
109,House,4.0,MI,200,"CAMP, David Lee",0.385
109,House,1.0,MI,100,"STUPAK, Bart T.",-0.396
109,House,2.0,MI,200,"HOEKSTRA, Peter",0.516
109,House,3.0,MI,200,"EHLERS, Vernon James",0.316
109,House,9.0,MI,200,"KNOLLENBERG, Joseph",0.366
109,House,13.0,MI,100,"KILPATRICK, Carolyn Cheeks",-0.491
109,House,8.0,MN,100,"OBERSTAR, James Louis",-0.5529999999999999
109,House,5.0,MN,100,"SABO, Martin Olav",-0.516
109,House,6.0,MN,200,"KENNEDY, Mark",0.409
109,House,4.0,MN,100,"McCOLLUM, Betty",-0.41700000000000004
109,House,2.0,MN,200,"KLINE, John",0.49
109,House,3.0,MN,200,"RAMSTAD, James (Jim)",0.316
109,House,7.0,MN,100,"PETERSON, Collin Clark",-0.14800000000000002
109,House,1.0,MN,200,"GUTKNECHT, Gilbert W.",0.552
109,House,4.0,MS,100,"TAYLOR, Gary Eugene (Gene)",-0.045
109,House,2.0,MS,100,"THOMPSON, Bennie",-0.516
109,House,1.0,MS,200,"WICKER, Roger F.",0.379
109,House,3.0,MS,200,"PICKERING, Charles W. (Chip), Jr.",0.342
109,House,4.0,MO,100,"SKELTON, Isaac Newton, IV (Ike)",-0.172
109,House,2.0,MO,200,"AKIN, W. Todd",0.612
109,House,6.0,MO,200,"GRAVES, Samuel",0.444
109,House,1.0,MO,100,"CLAY, William Lacy, Jr.",-0.48100000000000004
109,House,3.0,MO,100,"CARNAHAN, Russ",-0.34700000000000003
109,House,5.0,MO,100,"CLEAVER, Emanuel, II",-0.45299999999999996
109,House,7.0,MO,200,"BLUNT, Roy",0.415
109,House,8.0,MO,200,"EMERSON, Jo Ann",0.26899999999999996
109,House,9.0,MO,200,"HULSHOF, Kenny",0.363
109,House,1.0,MT,200,"REHBERG, Denny",0.337
109,House,3.0,NE,200,"OSBORNE, Thomas",0.299
109,House,1.0,NE,200,"FORTENBERRY, Jeff",0.303
109,House,2.0,NE,200,"TERRY, Lee Raymond",0.426
109,House,3.0,NV,200,"PORTER, Jon C.",0.24100000000000002
109,House,2.0,NV,200,"GIBBONS, James A.",0.484
109,House,1.0,NV,100,"BERKLEY, Shelley",-0.302
109,House,1.0,NH,200,"BRADLEY, Jeb",0.371
109,House,2.0,NH,200,"BASS, Charles Foster",0.331
109,House,4.0,NJ,200,"SMITH, Christopher Henry",0.166
109,House,3.0,NJ,200,"SAXTON, Hugh James",0.23800000000000002
109,House,6.0,NJ,100,"PALLONE, Frank, Jr.",-0.40399999999999997
109,House,10.0,NJ,100,"PAYNE, Donald Milford",-0.5920000000000001
109,House,7.0,NJ,200,"FERGUSON, Michael",0.244
109,House,5.0,NJ,200,"GARRETT, Scott",0.688
109,House,13.0,NJ,100,"SIRES, Albio",-0.40299999999999997
109,House,1.0,NJ,100,"ANDREWS, Robert Ernest",-0.297
109,House,13.0,NJ,100,"MENENDEZ, Robert",-0.36700000000000005
109,House,2.0,NJ,200,"LoBIONDO, Frank A.",0.21100000000000002
109,House,11.0,NJ,200,"FRELINGHUYSEN, Rodney P.",0.292
109,House,8.0,NJ,100,"PASCRELL, William J., Jr.",-0.366
109,House,9.0,NJ,100,"ROTHMAN, Steven",-0.35200000000000004
109,House,12.0,NJ,100,"HOLT, Rush",-0.46299999999999997
109,House,2.0,NM,200,"PEARCE, Stevan",0.47200000000000003
109,House,1.0,NM,200,"WILSON, Heather",0.247
109,House,3.0,NM,100,"UDALL, Thomas (Tom)",-0.45299999999999996
109,House,15.0,NY,100,"RANGEL, Charles B.",-0.514
109,House,5.0,NY,100,"ACKERMAN, Gary Leonard",-0.429
109,House,24.0,NY,200,"BOEHLERT, Sherwood Louis",0.10300000000000001
109,House,11.0,NY,100,"OWENS, Major Robert Odell",-0.569
109,House,10.0,NY,100,"TOWNS, Edolphus",-0.519
109,House,28.0,NY,100,"SLAUGHTER, Louise McIntosh",-0.465
109,House,17.0,NY,100,"ENGEL, Eliot Lance",-0.408
109,House,18.0,NY,100,"LOWEY, Nita M.",-0.389
109,House,21.0,NY,100,"McNULTY, Michael Robert",-0.369
109,House,25.0,NY,200,"WALSH, James T.",0.20800000000000002
109,House,2.0,NY,100,"ISRAEL, Steve",-0.33399999999999996
109,House,1.0,NY,100,"BISHOP, Timothy H.",-0.33799999999999997
109,House,27.0,NY,100,"HIGGINS, Brian",-0.34700000000000003
109,House,29.0,NY,200,"KUHL, John R. (Randy), Jr.",0.27699999999999997
109,House,16.0,NY,100,"SERRANO, José E.",-0.491
109,House,3.0,NY,200,"KING, Peter T.",0.259
109,House,8.0,NY,100,"NADLER, Jerrold Lewis",-0.508
109,House,12.0,NY,100,"VELÁZQUEZ, Nydia M.",-0.547
109,House,14.0,NY,100,"MALONEY, Carolyn Bosher",-0.387
109,House,22.0,NY,100,"HINCHEY, Maurice Dunlea",-0.575
109,House,19.0,NY,200,"KELLY, Sue W.",0.231
109,House,4.0,NY,100,"McCARTHY, Carolyn",-0.294
109,House,13.0,NY,200,"FOSSELLA, Vito John",0.426
109,House,6.0,NY,100,"MEEKS, Gregory W.",-0.414
109,House,7.0,NY,100,"CROWLEY, Joseph",-0.41200000000000003
109,House,9.0,NY,100,"WEINER, Anthony D.",-0.408
109,House,20.0,NY,200,"SWEENEY, John E.",0.249
109,House,26.0,NY,200,"REYNOLDS, Thomas M.",0.349
109,House,23.0,NY,200,"McHUGH, John Michael",0.225
109,House,6.0,NC,200,"COBLE, Howard",0.52
109,House,4.0,NC,100,"PRICE, David Eugene",-0.34299999999999997
109,House,1.0,NC,100,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",-0.40299999999999997
109,House,13.0,NC,100,"MILLER, Brad",-0.376
109,House,5.0,NC,200,"FOXX, Virginia Ann",0.628
109,House,10.0,NC,200,"McHENRY, Patrick T.",0.545
109,House,11.0,NC,200,"TAYLOR, Charles Hart",0.488
109,House,12.0,NC,100,"WATT, Melvin L.",-0.526
109,House,3.0,NC,200,"JONES, Walter Beaman, Jr.",0.244
109,House,9.0,NC,200,"MYRICK, Sue",0.56
109,House,2.0,NC,100,"ETHERIDGE, Bobby R.",-0.28800000000000003
109,House,7.0,NC,100,"McINTYRE, Mike",-0.14800000000000002
109,House,8.0,NC,200,"HAYES, Robert (Robin)",0.35100000000000003
109,House,1.0,ND,100,"POMEROY, Earl Ralph, III",-0.266
109,House,16.0,OH,200,"REGULA, Ralph Straus",0.221
109,House,4.0,OH,200,"OXLEY, Michael Garver",0.382
109,House,9.0,OH,100,"KAPTUR, Marcia Carolyn (Marcy)",-0.35
109,House,5.0,OH,200,"GILLMOR, Paul Eugene",0.254
109,House,12.0,OH,200,"TIBERI, Patrick (Pat)",0.386
109,House,3.0,OH,200,"TURNER, Michael R.",0.275
109,House,17.0,OH,100,"RYAN, Timothy J.",-0.402
109,House,2.0,OH,200,"SCHMIDT, Jean",0.467
109,House,7.0,OH,200,"HOBSON, David Lee",0.315
109,House,8.0,OH,200,"BOEHNER, John Andrew",0.513
109,House,2.0,OH,200,"PORTMAN, Robert Jones (Rob)",0.369
109,House,13.0,OH,100,"BROWN, Sherrod",-0.428
109,House,15.0,OH,200,"PRYCE, Deborah D.",0.32
109,House,1.0,OH,200,"CHABOT, Steve",0.564
109,House,18.0,OH,200,"NEY, Robert William",0.26899999999999996
109,House,14.0,OH,200,"LaTOURETTE, Steven C.",0.21100000000000002
109,House,6.0,OH,100,"STRICKLAND, Ted",-0.384
109,House,10.0,OH,100,"KUCINICH, Dennis",-0.5820000000000001
109,House,11.0,OH,100,"JONES, Stephanie Tubbs",-0.521
109,House,1.0,OK,200,"SULLIVAN, John",0.513
109,House,4.0,OK,200,"COLE, Tom",0.332
109,House,2.0,OK,100,"BOREN, Daniel David",-0.11199999999999999
109,House,5.0,OK,200,"ISTOOK, Ernest James, Jr.",0.49200000000000005
109,House,3.0,OK,200,"LUCAS, Frank D.",0.363
109,House,4.0,OR,100,"DeFAZIO, Peter Anthony",-0.428
109,House,3.0,OR,100,"BLUMENAUER, Earl",-0.428
109,House,5.0,OR,100,"HOOLEY, Darlene",-0.315
109,House,1.0,OR,100,"WU, David",-0.37
109,House,2.0,OR,200,"WALDEN, Greg",0.33299999999999996
109,House,12.0,PA,100,"MURTHA, John Patrick, Jr.",-0.265
109,House,11.0,PA,100,"KANJORSKI, Paul E.",-0.303
109,House,7.0,PA,200,"WELDON, Wayne Curtis (Curt)",0.23199999999999998
109,House,4.0,PA,200,"HART, Melissa A.",0.39
109,House,9.0,PA,200,"SHUSTER, William (Bill)",0.374
109,House,19.0,PA,200,"PLATTS, Todd",0.252
109,House,6.0,PA,200,"GERLACH, Jim",0.221
109,House,18.0,PA,200,"MURPHY, Timothy",0.258
109,House,8.0,PA,200,"FITZPATRICK, Michael G.",0.20199999999999999
109,House,13.0,PA,100,"SCHWARTZ, Allyson Y.",-0.34299999999999997
109,House,15.0,PA,200,"DENT, Charles W.",0.244
109,House,17.0,PA,100,"HOLDEN, Thomas Timothy (Tim)",-0.233
109,House,2.0,PA,100,"FATTAH, Chaka",-0.47200000000000003
109,House,14.0,PA,100,"DOYLE, Michael F.",-0.331
109,House,3.0,PA,200,"ENGLISH, Philip Sheridan",0.251
109,House,5.0,PA,200,"PETERSON, John",0.34
109,House,16.0,PA,200,"PITTS, Joseph R.",0.5379999999999999
109,House,1.0,PA,100,"BRADY, Robert A.",-0.484
109,House,10.0,PA,200,"SHERWOOD, Don",0.32899999999999996
109,House,2.0,RI,100,"LANGEVIN, James",-0.375
109,House,1.0,RI,100,"KENNEDY, Patrick Joseph",-0.409
109,House,5.0,SC,100,"SPRATT, John McKee, Jr.",-0.256
109,House,1.0,SC,200,"BROWN, Henry Edward, Jr.",0.36700000000000005
109,House,2.0,SC,200,"WILSON, Addison Graves (Joe)",0.536
109,House,3.0,SC,200,"BARRETT, James Gresham",0.653
109,House,4.0,SC,200,"INGLIS, Robert Durden",0.518
109,House,6.0,SC,100,"CLYBURN, James Enos",-0.46399999999999997
109,House,1.0,SD,100,"HERSETH SANDLIN, Stephanie",-0.184
109,House,5.0,TN,100,"COOPER, James Hayes Shofner",-0.163
109,House,6.0,TN,100,"GORDON, Barton Jennings",-0.204
